src,tar,src_type,tar_type
ANTENNA_1368/DIODE,ANTENNA_1368,pin,cell
ANTENNA_1369/DIODE,ANTENNA_1369,pin,cell
ANTENNA_137/DIODE,ANTENNA_137,pin,cell
ANTENNA_1370/DIODE,ANTENNA_1370,pin,cell
ANTENNA_1371/DIODE,ANTENNA_1371,pin,cell
ANTENNA_1372/DIODE,ANTENNA_1372,pin,cell
ANTENNA_1373/DIODE,ANTENNA_1373,pin,cell
ANTENNA_1374/DIODE,ANTENNA_1374,pin,cell
ANTENNA_1375/DIODE,ANTENNA_1375,pin,cell
ANTENNA_1376/DIODE,ANTENNA_1376,pin,cell
ANTENNA_1377/DIODE,ANTENNA_1377,pin,cell
ANTENNA_1378/DIODE,ANTENNA_1378,pin,cell
ANTENNA_1379/DIODE,ANTENNA_1379,pin,cell
ANTENNA_138/DIODE,ANTENNA_138,pin,cell
ANTENNA_1380/DIODE,ANTENNA_1380,pin,cell
ANTENNA_1381/DIODE,ANTENNA_1381,pin,cell
ANTENNA_1382/DIODE,ANTENNA_1382,pin,cell
ANTENNA_1383/DIODE,ANTENNA_1383,pin,cell
ANTENNA_1384/DIODE,ANTENNA_1384,pin,cell
ANTENNA_1385/DIODE,ANTENNA_1385,pin,cell
ANTENNA_1386/DIODE,ANTENNA_1386,pin,cell
ANTENNA_1387/DIODE,ANTENNA_1387,pin,cell
ANTENNA_1388/DIODE,ANTENNA_1388,pin,cell
ANTENNA_1389/DIODE,ANTENNA_1389,pin,cell
ANTENNA_139/DIODE,ANTENNA_139,pin,cell
ANTENNA_1390/DIODE,ANTENNA_1390,pin,cell
ANTENNA_1391/DIODE,ANTENNA_1391,pin,cell
ANTENNA_1392/DIODE,ANTENNA_1392,pin,cell
ANTENNA_1393/DIODE,ANTENNA_1393,pin,cell
ANTENNA_1394/DIODE,ANTENNA_1394,pin,cell
ANTENNA_1395/DIODE,ANTENNA_1395,pin,cell
ANTENNA_1396/DIODE,ANTENNA_1396,pin,cell
ANTENNA_1397/DIODE,ANTENNA_1397,pin,cell
ANTENNA_1398/DIODE,ANTENNA_1398,pin,cell
ANTENNA_1399/DIODE,ANTENNA_1399,pin,cell
ANTENNA_14/DIODE,ANTENNA_14,pin,cell
ANTENNA_140/DIODE,ANTENNA_140,pin,cell
ANTENNA_1400/DIODE,ANTENNA_1400,pin,cell
ANTENNA_1401/DIODE,ANTENNA_1401,pin,cell
ANTENNA_1402/DIODE,ANTENNA_1402,pin,cell
ANTENNA_1403/DIODE,ANTENNA_1403,pin,cell
